user_id,amount,category,merchant,country,timestamp
USR_1025,3949.22,Procurement,Express_Shipping,Singapore,2026-02-07 10:38:00
USR_1042,2306.91,Payroll,Global_Corp,UK,2026-01-05 15:00:00
USR_1004,2945.44,Payroll,Express_Shipping,USA,2026-01-30 08:05:00
USR_1005,2008.79,Consulting,Global_Corp,Singapore,2026-03-14 14:44:00
USR_1020,2580.54,Logistics,Local_Supplies,Germany,2026-03-05 14:12:00
USR_1050,2213.58,Procurement,Express_Shipping,Singapore,2026-02-10 20:07:00
USR_1021,929.37,IT Services,Express_Shipping,Singapore,2026-01-13 20:52:00
USR_1023,3048.43,Payroll,Global_Corp,Brazil,2026-03-25 08:39:00
USR_1075,418885.61,Consulting,Local_Supplies,UK,2026-02-22 02:14:00
USR_1094,3845.5,Consulting,Express_Shipping,USA,2026-03-02 09:14:00
USR_1036,2003.77,Payroll,Vendor_Alpha,UK,2026-01-15 19:16:00
USR_1084,2729.54,Procurement,Global_Corp,USA,2026-03-25 15:57:00
USR_1091,3154.32,Payroll,Vendor_Alpha,Germany,2026-03-23 23:02:00
USR_1019,2871.24,IT Services,Vendor_Alpha,Brazil,2026-03-03 13:56:00
USR_1008,1713.98,Procurement,Global_Corp,India,2026-03-02 18:45:00
USR_1099,1768.35,Payroll,Vendor_Alpha,UK,2026-01-05 23:29:00
USR_1072,2782.07,Payroll,Vendor_Alpha,Brazil,2026-01-03 18:55:00
USR_1001,2519.8,Procurement,Vendor_Alpha,USA,2026-02-13 07:34:00
USR_1088,2850.2,Payroll,Express_Shipping,USA,2026-01-18 12:07:00
USR_1000,2857.88,Logistics,Local_Supplies,Germany,2026-03-17 08:02:00
USR_1013,3071.24,Payroll,Global_Corp,India,2026-02-05 09:36:00
USR_1023,2961.54,Logistics,Vendor_Alpha,India,2026-01-12 11:31:00
USR_1039,2783.4,Payroll,Global_Corp,Germany,2026-03-06 16:29:00
USR_1052,2221.49,Logistics,Local_Supplies,USA,2026-02-26 00:25:00
USR_1097,2305.14,Logistics,Global_Corp,India,2026-01-05 04:53:00
USR_1066,3496.49,IT Services,Vendor_Alpha,Brazil,2026-02-16 23:07:00
USR_1041,2030.26,Consulting,Express_Shipping,Germany,2026-03-27 20:32:00
USR_1004,2185.57,Payroll,Express_Shipping,USA,2026-03-14 12:58:00
USR_1022,2766.79,Procurement,Global_Corp,Brazil,2026-01-14 03:18:00
USR_1073,2149.19,IT Services,Express_Shipping,UK,2026-02-08 04:41:00
USR_1098,1317.52,Logistics,Vendor_Alpha,USA,2026-01-23 13:41:00
USR_1071,1517.01,Consulting,Vendor_Alpha,India,2026-01-13 04:31:00
USR_1004,1309.49,Payroll,Vendor_Alpha,USA,2026-01-27 04:55:00
USR_1079,2566.21,Consulting,Global_Corp,Brazil,2026-01-07 07:31:00
USR_1027,2192.54,Payroll,Express_Shipping,Germany,2026-01-06 17:30:00
USR_1010,732.8,Logistics,Global_Corp,Germany,2026-03-05 14:38:00
USR_1096,394031.4,IT Services,Vendor_Alpha,Brazil,2026-01-10 05:52:00
USR_1027,3004.4,Procurement,Global_Corp,USA,2026-03-25 22:48:00
USR_1086,1693.6,Consulting,Global_Corp,Singapore,2026-01-01 00:18:00
USR_1031,1620.71,Consulting,Local_Supplies,Brazil,2026-03-05 09:22:00
USR_1015,1985.78,Payroll,Express_Shipping,UK,2026-03-16 01:18:00
USR_1026,2467.51,Consulting,Express_Shipping,USA,2026-02-19 07:06:00
USR_1066,1660.49,Payroll,Local_Supplies,UK,2026-01-21 01:19:00
USR_1061,2049.02,IT Services,Express_Shipping,India,2026-01-09 18:56:00
USR_1050,2989.81,Consulting,Local_Supplies,Brazil,2026-03-13 09:12:00
USR_1036,2494.48,Logistics,Express_Shipping,India,2026-01-26 04:33:00
USR_1012,2813.53,Procurement,Global_Corp,Brazil,2026-02-16 06:51:00
USR_1015,2561.37,Payroll,Global_Corp,India,2026-02-13 06:58:00
USR_1070,3156.72,Logistics,Express_Shipping,Singapore,2026-01-23 03:54:00
USR_1026,3666.57,Payroll,Vendor_Alpha,USA,2026-01-31 19:46:00
USR_1066,3718.8,Logistics,Express_Shipping,USA,2026-02-05 21:59:00
USR_1078,1674.54,Logistics,Local_Supplies,Brazil,2026-01-22 20:10:00
USR_1073,2901.0,Payroll,Local_Supplies,India,2026-02-10 11:11:00
USR_1085,3375.01,Procurement,Local_Supplies,UK,2026-03-11 01:00:00
USR_1039,4403.58,Consulting,Local_Supplies,Singapore,2026-01-22 03:23:00
USR_1027,2302.97,Payroll,Local_Supplies,Germany,2026-03-25 17:49:00
USR_1062,2497.96,Payroll,Express_Shipping,Brazil,2026-02-12 00:30:00
USR_1057,3172.94,Consulting,Local_Supplies,UK,2026-03-17 11:51:00
USR_1068,29.71,IT Services,Express_Shipping,Germany,2026-02-16 17:44:00
USR_1012,2854.05,IT Services,Global_Corp,USA,2026-03-15 17:24:00
USR_1027,3223.99,Logistics,Global_Corp,Singapore,2026-03-31 02:45:00
USR_1069,3073.41,IT Services,Express_Shipping,Brazil,2026-01-19 07:48:00
USR_1054,3103.4,IT Services,Express_Shipping,India,2026-03-04 09:52:00
USR_1037,1835.68,Payroll,Vendor_Alpha,Germany,2026-02-27 09:24:00
USR_1062,2218.56,Logistics,Express_Shipping,Singapore,2026-03-15 07:55:00
USR_1019,1725.8,Consulting,Express_Shipping,Germany,2026-03-22 09:31:00
USR_1024,1971.19,Payroll,Global_Corp,Germany,2026-03-30 02:13:00
USR_1015,1558.13,Consulting,Vendor_Alpha,USA,2026-01-20 01:03:00
USR_1023,1726.46,Procurement,Global_Corp,Brazil,2026-01-20 16:46:00
USR_1056,1458.81,Consulting,Vendor_Alpha,Germany,2026-01-30 17:46:00
USR_1071,2909.47,IT Services,Global_Corp,Singapore,2026-02-21 15:38:00
USR_1089,2957.52,Consulting,Local_Supplies,Singapore,2026-02-11 05:46:00
USR_1092,2258.37,Consulting,Local_Supplies,UK,2026-01-20 06:08:00
USR_1004,2843.56,Payroll,Vendor_Alpha,Brazil,2026-03-06 05:02:00
USR_1045,994.79,Logistics,Express_Shipping,UK,2026-03-22 08:58:00
USR_1060,1737.74,Payroll,Global_Corp,Singapore,2026-01-21 18:30:00
USR_1023,2128.66,Logistics,Local_Supplies,UK,2026-01-10 11:09:00
USR_1009,3305.63,Consulting,Vendor_Alpha,Singapore,2026-03-09 10:46:00
USR_1081,2858.83,IT Services,Express_Shipping,Brazil,2026-03-30 10:29:00
USR_1036,4707.23,Payroll,Express_Shipping,Singapore,2026-02-11 15:08:00
USR_1002,2512.22,Payroll,Local_Supplies,Singapore,2026-03-02 05:06:00
USR_1090,2957.88,Payroll,Express_Shipping,USA,2026-03-21 03:00:00
USR_1046,2210.64,Consulting,Global_Corp,USA,2026-01-23 17:19:00
USR_1094,1771.37,Payroll,Vendor_Alpha,UK,2026-01-17 21:16:00
USR_1065,1996.93,IT Services,Global_Corp,Germany,2026-02-14 20:27:00
USR_1036,2372.8,IT Services,Vendor_Alpha,Singapore,2026-03-31 04:44:00
USR_1005,1947.72,Payroll,Express_Shipping,Brazil,2026-01-30 11:15:00
USR_1066,1940.49,Logistics,Express_Shipping,UK,2026-01-07 04:49:00
USR_1076,2630.47,Procurement,Express_Shipping,Singapore,2026-02-13 01:54:00
USR_1080,2234.56,Consulting,Vendor_Alpha,Singapore,2026-01-31 05:24:00
USR_1085,1330.61,Payroll,Vendor_Alpha,USA,2026-01-22 15:23:00
USR_1006,3531.41,IT Services,Local_Supplies,Brazil,2026-03-05 07:47:00
USR_1047,2549.99,Procurement,Vendor_Alpha,Brazil,2026-02-07 15:10:00
USR_1090,1665.81,Logistics,Local_Supplies,Singapore,2026-02-14 05:35:00
USR_1050,1530.74,Consulting,Global_Corp,India,2026-02-19 19:44:00
USR_1061,4230.53,Procurement,Vendor_Alpha,India,2026-03-24 18:20:00
USR_1091,2629.6,IT Services,Vendor_Alpha,Brazil,2026-01-01 05:53:00
USR_1054,2664.32,Logistics,Express_Shipping,Brazil,2026-03-17 04:06:00
USR_1061,2176.34,IT Services,Vendor_Alpha,India,2026-01-26 06:03:00
USR_1006,1428.76,IT Services,Local_Supplies,Brazil,2026-01-21 22:57:00
USR_1090,2552.41,Payroll,Global_Corp,India,2026-03-29 18:49:00
USR_1065,2960.17,Procurement,Global_Corp,Germany,2026-03-11 04:22:00
USR_1099,3545.27,Procurement,Local_Supplies,Germany,2026-01-13 14:15:00
USR_1089,1844.36,IT Services,Global_Corp,UK,2026-02-04 05:06:00
USR_1033,2689.45,Consulting,Express_Shipping,Germany,2026-03-08 10:53:00
USR_1046,3266.11,Consulting,Global_Corp,USA,2026-02-16 16:07:00
USR_1043,3001.31,Consulting,Global_Corp,Singapore,2026-02-17 18:41:00
USR_1082,3546.03,Consulting,Global_Corp,Germany,2026-01-05 19:02:00
USR_1058,3114.85,Procurement,Express_Shipping,Singapore,2026-03-19 23:45:00
USR_1000,3103.63,Procurement,Local_Supplies,Singapore,2026-01-15 03:13:00
USR_1043,2197.27,Logistics,Vendor_Alpha,Brazil,2026-02-21 12:06:00
USR_1000,1796.78,Payroll,Global_Corp,Singapore,2026-01-29 11:32:00
USR_1055,2320.46,IT Services,Vendor_Alpha,Brazil,2026-01-14 17:25:00
USR_1049,2865.84,Procurement,Express_Shipping,UK,2026-03-05 19:08:00
USR_1057,2747.37,Logistics,Global_Corp,UK,2026-01-02 17:08:00
USR_1054,2383.52,Payroll,Local_Supplies,Germany,2026-01-31 16:31:00
USR_1088,2265.33,Procurement,Vendor_Alpha,India,2026-03-29 22:55:00
USR_1048,2968.83,Consulting,Express_Shipping,Brazil,2026-02-15 19:24:00
USR_1064,3470.69,Procurement,Express_Shipping,Singapore,2026-02-21 20:32:00
USR_1071,3210.71,Procurement,Express_Shipping,USA,2026-01-19 02:51:00
USR_1050,3315.23,Payroll,Vendor_Alpha,Brazil,2026-01-25 07:07:00
USR_1001,3105.48,IT Services,Vendor_Alpha,USA,2026-01-05 11:13:00
USR_1015,3064.13,Consulting,Global_Corp,UK,2026-03-18 12:50:00
USR_1099,2250.23,Payroll,Vendor_Alpha,India,2026-01-16 06:42:00
USR_1008,3998.97,IT Services,Global_Corp,UK,2026-02-08 22:16:00
USR_1010,2296.91,Procurement,Vendor_Alpha,UK,2026-01-19 14:46:00
USR_1019,3284.7,IT Services,Express_Shipping,UK,2026-01-02 09:51:00
USR_1052,2397.06,IT Services,Express_Shipping,India,2026-01-31 16:28:00
USR_1018,2573.46,Consulting,Express_Shipping,Germany,2026-01-09 07:24:00
USR_1032,809.11,Procurement,Global_Corp,USA,2026-03-01 17:19:00
USR_1080,2391.98,IT Services,Local_Supplies,Germany,2026-03-20 16:33:00
USR_1090,2880.34,IT Services,Global_Corp,Brazil,2026-03-21 12:42:00
USR_1029,2272.61,Payroll,Vendor_Alpha,Brazil,2026-02-14 23:10:00
USR_1064,2434.84,Procurement,Vendor_Alpha,Brazil,2026-03-08 13:01:00
USR_1065,2766.99,IT Services,Local_Supplies,USA,2026-01-01 14:27:00
USR_1010,1751.58,Procurement,Express_Shipping,Brazil,2026-02-22 15:15:00
USR_1090,3069.87,Payroll,Express_Shipping,Singapore,2026-03-05 00:28:00
USR_1091,2756.01,Payroll,Global_Corp,Germany,2026-03-15 19:55:00
USR_1075,3055.13,Logistics,Express_Shipping,Brazil,2026-03-28 14:21:00
USR_1020,2304.29,Procurement,Local_Supplies,Singapore,2026-02-09 21:57:00
USR_1069,2707.38,Consulting,Express_Shipping,Germany,2026-02-25 17:51:00
USR_1065,3306.51,Procurement,Local_Supplies,India,2026-03-03 19:15:00
USR_1028,1497.75,Procurement,Express_Shipping,Brazil,2026-02-24 00:42:00
USR_1055,2418.47,IT Services,Express_Shipping,Brazil,2026-03-07 12:58:00
USR_1023,1469.86,Consulting,Global_Corp,USA,2026-02-13 07:00:00
USR_1090,2123.14,Consulting,Vendor_Alpha,Germany,2026-03-18 11:49:00
USR_1018,2567.5,Procurement,Local_Supplies,USA,2026-01-24 06:54:00
USR_1041,1819.18,Payroll,Express_Shipping,India,2026-03-18 22:04:00
USR_1073,2605.01,Payroll,Vendor_Alpha,Brazil,2026-01-27 06:03:00
USR_1083,2401.72,Procurement,Vendor_Alpha,USA,2026-01-02 06:37:00
USR_1074,2582.45,Consulting,Vendor_Alpha,India,2026-02-02 17:59:00
USR_1012,3529.31,Logistics,Vendor_Alpha,UK,2026-03-03 13:38:00
USR_1083,3106.59,Procurement,Local_Supplies,USA,2026-02-04 09:09:00
USR_1030,2221.65,Payroll,Vendor_Alpha,USA,2026-02-07 05:09:00
USR_1085,3487.66,IT Services,Local_Supplies,USA,2026-03-19 19:56:00
USR_1008,2954.86,Payroll,Local_Supplies,Singapore,2026-02-08 11:02:00
USR_1039,1532.24,Payroll,Global_Corp,Singapore,2026-03-19 18:32:00
USR_1096,1658.48,Payroll,Local_Supplies,Germany,2026-02-24 01:43:00
USR_1046,2533.96,Consulting,Express_Shipping,UK,2026-03-11 07:27:00
USR_1026,3480.19,Consulting,Global_Corp,Brazil,2026-02-23 01:25:00
USR_1081,3480.72,Procurement,Global_Corp,Brazil,2026-02-28 02:47:00
USR_1047,1746.2,Consulting,Local_Supplies,USA,2026-02-23 06:46:00
USR_1077,1694.84,Logistics,Express_Shipping,UK,2026-02-06 14:09:00
USR_1030,1562.63,Consulting,Global_Corp,USA,2026-01-06 08:56:00
USR_1073,2347.84,Procurement,Global_Corp,India,2026-02-02 19:31:00
USR_1015,2299.63,Payroll,Global_Corp,USA,2026-01-14 06:37:00
USR_1032,3017.31,Logistics,Express_Shipping,Brazil,2026-03-03 02:47:00
USR_1016,2012.03,Consulting,Vendor_Alpha,USA,2026-01-20 16:06:00
USR_1089,2059.46,Payroll,Vendor_Alpha,Brazil,2026-03-06 12:02:00
USR_1038,2491.2,Logistics,Vendor_Alpha,Singapore,2026-03-08 17:44:00
USR_1015,1946.55,Payroll,Global_Corp,UK,2026-03-24 20:57:00
USR_1002,2107.63,IT Services,Express_Shipping,Singapore,2026-01-03 14:20:00
USR_1047,1361.96,Procurement,Express_Shipping,Singapore,2026-02-26 13:40:00
USR_1055,3616.89,Procurement,Express_Shipping,Brazil,2026-01-08 11:44:00
USR_1025,1505.6,Procurement,Express_Shipping,USA,2026-03-17 18:47:00
USR_1016,3581.11,Consulting,Global_Corp,Singapore,2026-03-10 08:15:00
USR_1038,2793.81,IT Services,Express_Shipping,Singapore,2026-03-03 14:53:00
USR_1023,1473.01,Consulting,Express_Shipping,UK,2026-01-07 01:01:00
USR_1019,2950.39,Consulting,Vendor_Alpha,Germany,2026-02-15 02:27:00
USR_1066,2800.74,Procurement,Global_Corp,India,2026-01-13 10:32:00
USR_1087,1980.56,IT Services,Local_Supplies,UK,2026-01-07 23:23:00
USR_1080,1139.2,Logistics,Global_Corp,USA,2026-03-15 04:49:00
USR_1079,2479.34,Procurement,Vendor_Alpha,Brazil,2026-02-08 23:42:00
USR_1020,3339.34,Logistics,Vendor_Alpha,UK,2026-01-02 10:49:00
USR_1036,3438.64,IT Services,Global_Corp,Singapore,2026-03-14 03:04:00
USR_1080,4871.31,Payroll,Global_Corp,India,2026-02-13 18:18:00
USR_1095,2237.2,Payroll,Express_Shipping,Singapore,2026-01-26 03:04:00
USR_1078,2859.46,Payroll,Global_Corp,India,2026-03-16 19:43:00
USR_1067,2241.67,Payroll,Express_Shipping,India,2026-02-05 19:00:00
USR_1033,1463.33,Logistics,Vendor_Alpha,USA,2026-02-11 22:54:00
USR_1074,2597.45,Payroll,Vendor_Alpha,USA,2026-03-01 18:39:00
USR_1031,2292.09,Procurement,Global_Corp,India,2026-03-23 07:09:00
USR_1006,3194.36,Logistics,Express_Shipping,UK,2026-01-27 17:12:00
USR_1024,2569.05,Payroll,Local_Supplies,Brazil,2026-03-01 21:18:00
USR_1012,2946.41,Consulting,Local_Supplies,Brazil,2026-02-07 00:31:00
USR_1038,2995.57,Logistics,Global_Corp,Brazil,2026-01-10 07:54:00
USR_1008,2469.85,Procurement,Express_Shipping,Germany,2026-01-25 12:56:00
USR_1000,3802.64,Procurement,Vendor_Alpha,Germany,2026-03-19 15:13:00
USR_1096,1461.0,Payroll,Global_Corp,Brazil,2026-03-11 12:21:00
USR_1025,2580.81,IT Services,Vendor_Alpha,Singapore,2026-01-15 10:16:00
USR_1028,2382.84,Procurement,Global_Corp,USA,2026-03-12 13:09:00
USR_1069,2243.81,Procurement,Express_Shipping,USA,2026-02-04 15:16:00
USR_1050,1215.28,IT Services,Express_Shipping,Singapore,2026-02-13 21:47:00
USR_1055,2277.36,IT Services,Global_Corp,Brazil,2026-02-01 15:20:00
USR_1038,3114.87,Logistics,Express_Shipping,UK,2026-01-27 15:13:00
USR_1029,1728.41,Procurement,Vendor_Alpha,UK,2026-03-24 23:31:00
USR_1029,2763.83,IT Services,Global_Corp,USA,2026-01-18 08:23:00
USR_1045,1443.13,Logistics,Global_Corp,Brazil,2026-01-06 21:17:00
USR_1054,3064.85,Payroll,Local_Supplies,Germany,2026-03-14 16:14:00
USR_1065,3141.77,Consulting,Global_Corp,Brazil,2026-01-14 11:17:00
USR_1099,519.18,Logistics,Vendor_Alpha,USA,2026-03-12 12:22:00
USR_1070,3924.28,Procurement,Local_Supplies,India,2026-03-22 23:35:00
USR_1044,2131.25,IT Services,Vendor_Alpha,Singapore,2026-01-16 00:12:00
USR_1023,2200.16,Payroll,Local_Supplies,Germany,2026-01-03 23:41:00
USR_1041,2313.14,Payroll,Vendor_Alpha,Singapore,2026-02-02 16:55:00
USR_1053,2437.77,IT Services,Vendor_Alpha,Brazil,2026-02-02 09:50:00
USR_1087,2574.98,Logistics,Local_Supplies,USA,2026-01-29 08:09:00
USR_1040,2230.66,Logistics,Global_Corp,Germany,2026-01-09 19:29:00
USR_1013,2817.33,Consulting,Local_Supplies,Germany,2026-01-24 19:14:00
USR_1018,3951.12,Logistics,Local_Supplies,Brazil,2026-03-20 07:55:00
USR_1057,2283.07,IT Services,Global_Corp,Singapore,2026-02-28 08:06:00
USR_1096,3887.07,Logistics,Vendor_Alpha,Singapore,2026-01-07 20:18:00
USR_1025,3254.77,Logistics,Express_Shipping,UK,2026-03-20 13:47:00
USR_1023,2144.44,Consulting,Vendor_Alpha,Brazil,2026-03-01 18:56:00
USR_1069,3729.06,Logistics,Local_Supplies,Brazil,2026-03-17 21:55:00
USR_1091,1827.41,Procurement,Express_Shipping,Brazil,2026-03-27 10:51:00
USR_1024,3595.6,Consulting,Global_Corp,India,2026-01-17 19:23:00
USR_1044,2938.75,IT Services,Express_Shipping,Singapore,2026-01-25 01:57:00
USR_1006,3113.07,Logistics,Local_Supplies,USA,2026-01-20 03:10:00
USR_1079,2535.39,Payroll,Local_Supplies,India,2026-03-13 13:43:00
USR_1063,2172.63,Logistics,Global_Corp,Germany,2026-02-15 08:56:00
USR_1024,2618.5,Procurement,Express_Shipping,India,2026-01-31 07:09:00
USR_1092,2198.86,IT Services,Vendor_Alpha,USA,2026-01-08 18:42:00
USR_1000,2502.2,Consulting,Express_Shipping,UK,2026-01-14 05:33:00
USR_1051,2778.82,Consulting,Global_Corp,UK,2026-01-02 22:10:00
USR_1034,3256.38,Logistics,Vendor_Alpha,India,2026-02-12 22:31:00
USR_1051,2603.68,Payroll,Global_Corp,India,2026-02-06 02:58:00
USR_1084,1305.3,Payroll,Vendor_Alpha,Brazil,2026-02-06 06:02:00
USR_1072,2426.79,Consulting,Global_Corp,India,2026-01-29 14:00:00
USR_1082,2020.68,Payroll,Local_Supplies,India,2026-01-10 11:32:00
USR_1041,2122.7,IT Services,Vendor_Alpha,UK,2026-02-11 11:10:00
USR_1040,2185.12,Procurement,Vendor_Alpha,Germany,2026-03-18 19:11:00
USR_1011,958.84,Procurement,Express_Shipping,Brazil,2026-03-30 11:39:00
USR_1014,1498.65,Consulting,Local_Supplies,Germany,2026-01-07 21:12:00
USR_1009,2138.9,Logistics,Vendor_Alpha,UK,2026-01-18 03:54:00
USR_1021,1564.78,Payroll,Express_Shipping,USA,2026-02-27 07:08:00
USR_1037,454278.09,IT Services,Express_Shipping,UK,2026-03-18 16:21:00
USR_1094,3195.98,Payroll,Local_Supplies,Brazil,2026-01-14 15:55:00
USR_1081,2247.82,Consulting,Vendor_Alpha,Brazil,2026-03-27 19:39:00
USR_1085,3046.56,Procurement,Local_Supplies,USA,2026-01-22 12:49:00
USR_1003,2512.83,IT Services,Local_Supplies,USA,2026-03-03 18:18:00
USR_1035,3502.97,Procurement,Global_Corp,Germany,2026-03-21 03:38:00
USR_1028,679.67,IT Services,Global_Corp,UK,2026-02-28 02:26:00
USR_1070,3298.01,Logistics,Express_Shipping,USA,2026-02-11 08:07:00
USR_1004,2801.72,Procurement,Local_Supplies,Germany,2026-01-22 15:23:00
USR_1067,2069.37,Consulting,Local_Supplies,Brazil,2026-03-07 11:29:00
USR_1046,1043.9,Logistics,Global_Corp,UK,2026-03-01 09:44:00
USR_1031,2665.77,Payroll,Global_Corp,UK,2026-03-31 19:04:00
USR_1078,1338.21,Payroll,Vendor_Alpha,UK,2026-01-21 01:01:00
USR_1030,2897.02,Consulting,Vendor_Alpha,UK,2026-02-26 00:38:00
USR_1035,1827.62,IT Services,Express_Shipping,Germany,2026-03-23 19:51:00
USR_1064,2621.22,Payroll,Global_Corp,UK,2026-02-22 05:55:00
USR_1088,2245.9,Consulting,Local_Supplies,India,2026-01-04 15:25:00
USR_1095,1962.28,Payroll,Express_Shipping,Brazil,2026-02-05 12:25:00
USR_1051,1190.97,Payroll,Express_Shipping,Germany,2026-03-13 06:20:00
USR_1024,2497.6,Payroll,Vendor_Alpha,India,2026-02-17 13:33:00
USR_1005,3168.75,IT Services,Express_Shipping,Brazil,2026-03-22 05:19:00
USR_1012,2321.8,Logistics,Local_Supplies,Singapore,2026-02-21 03:55:00
USR_1087,1606.75,Consulting,Express_Shipping,Singapore,2026-02-10 06:41:00
USR_1060,2388.08,Procurement,Local_Supplies,Brazil,2026-01-08 12:33:00
USR_1015,3420.45,Consulting,Global_Corp,UK,2026-03-20 07:56:00
USR_1010,3043.27,Consulting,Global_Corp,India,2026-02-09 17:16:00
USR_1078,2549.04,Procurement,Vendor_Alpha,UK,2026-02-27 20:12:00
USR_1059,2230.3,Procurement,Express_Shipping,India,2026-03-04 03:31:00
USR_1081,2000.45,Consulting,Local_Supplies,USA,2026-02-21 08:41:00
USR_1021,1893.27,IT Services,Global_Corp,UK,2026-01-09 07:14:00
USR_1090,2301.19,Payroll,Global_Corp,Germany,2026-03-07 22:26:00
USR_1088,2943.85,Logistics,Express_Shipping,Brazil,2026-01-03 22:15:00
USR_1019,3056.66,Procurement,Vendor_Alpha,Brazil,2026-02-23 23:21:00
USR_1058,2515.6,Procurement,Global_Corp,Germany,2026-02-08 04:01:00
USR_1068,3565.58,Logistics,Global_Corp,UK,2026-02-08 00:09:00
USR_1022,2785.99,Consulting,Local_Supplies,Singapore,2026-02-12 19:28:00
USR_1048,2461.7,Procurement,Local_Supplies,USA,2026-01-03 14:21:00
USR_1099,1932.13,Logistics,Local_Supplies,UK,2026-01-05 07:58:00
USR_1029,3227.17,Procurement,Vendor_Alpha,Brazil,2026-03-02 14:21:00
USR_1034,3543.79,Procurement,Express_Shipping,Singapore,2026-03-16 10:13:00
USR_1051,3260.31,Procurement,Global_Corp,Germany,2026-01-21 06:30:00
USR_1081,2460.21,Logistics,Local_Supplies,Singapore,2026-02-28 02:11:00
USR_1027,2208.96,Payroll,Express_Shipping,Germany,2026-01-30 13:08:00
USR_1044,4618.52,Payroll,Global_Corp,Germany,2026-01-05 03:18:00
USR_1015,2367.42,Logistics,Express_Shipping,Singapore,2026-03-15 21:56:00
USR_1014,2760.32,Consulting,Global_Corp,India,2026-03-15 10:14:00
USR_1065,1964.51,Procurement,Express_Shipping,Germany,2026-01-21 04:32:00
USR_1018,2163.52,Payroll,Local_Supplies,India,2026-01-23 19:52:00
USR_1031,1859.88,IT Services,Global_Corp,Germany,2026-02-01 16:46:00
USR_1026,2592.48,Procurement,Vendor_Alpha,Brazil,2026-01-27 06:48:00
USR_1018,2408.48,Procurement,Express_Shipping,India,2026-01-04 00:42:00
USR_1098,2767.83,IT Services,Local_Supplies,India,2026-01-23 10:05:00
USR_1004,2214.27,Procurement,Express_Shipping,Germany,2026-03-11 18:05:00
USR_1034,2858.82,Logistics,Express_Shipping,Brazil,2026-02-01 17:31:00
USR_1026,2589.08,Consulting,Vendor_Alpha,Singapore,2026-01-29 22:04:00
USR_1015,2252.62,Procurement,Global_Corp,Brazil,2026-01-17 21:55:00
USR_1042,3691.08,Payroll,Local_Supplies,UK,2026-01-07 17:23:00
USR_1059,3032.36,Payroll,Vendor_Alpha,Germany,2026-02-27 11:43:00
USR_1014,4532.04,Payroll,Local_Supplies,Singapore,2026-02-20 09:43:00
USR_1065,1938.82,IT Services,Local_Supplies,India,2026-01-03 18:46:00
USR_1068,1997.1,Logistics,Express_Shipping,Singapore,2026-02-14 13:43:00
USR_1060,1622.42,Procurement,Local_Supplies,Singapore,2026-03-04 11:21:00
USR_1006,1472.51,Payroll,Express_Shipping,Germany,2026-01-23 14:31:00
USR_1079,2880.79,Consulting,Express_Shipping,Germany,2026-03-22 15:07:00
USR_1094,1991.53,Procurement,Vendor_Alpha,India,2026-02-12 18:41:00
USR_1091,2694.08,Consulting,Global_Corp,Singapore,2026-01-04 20:28:00
USR_1009,3043.82,Logistics,Express_Shipping,Brazil,2026-01-25 13:46:00
USR_1062,227.78,Consulting,Vendor_Alpha,USA,2026-03-24 02:14:00
USR_1046,4469.47,Consulting,Express_Shipping,Singapore,2026-03-18 19:46:00
USR_1093,1987.51,Payroll,Local_Supplies,India,2026-03-02 11:36:00
USR_1060,3223.84,Procurement,Vendor_Alpha,Germany,2026-02-24 15:10:00
USR_1013,2118.73,Payroll,Local_Supplies,Brazil,2026-01-15 13:55:00
USR_1066,2137.45,Logistics,Vendor_Alpha,India,2026-03-19 18:04:00
USR_1099,3409.79,Logistics,Global_Corp,UK,2026-03-05 05:53:00
USR_1000,1456.45,Consulting,Vendor_Alpha,Singapore,2026-01-12 20:59:00
USR_1082,1378.71,Procurement,Local_Supplies,Singapore,2026-02-05 02:24:00
USR_1060,2873.06,Logistics,Express_Shipping,India,2026-03-20 21:05:00
USR_1042,2353.04,Procurement,Global_Corp,India,2026-01-09 13:34:00
USR_1072,3447.72,Consulting,Local_Supplies,Germany,2026-01-19 18:31:00
USR_1048,4309.33,Payroll,Express_Shipping,India,2026-03-09 18:49:00
USR_1000,3842.54,IT Services,Global_Corp,Singapore,2026-01-04 23:53:00
USR_1055,1799.37,Logistics,Global_Corp,India,2026-03-04 12:46:00
USR_1051,992.56,Procurement,Express_Shipping,Singapore,2026-02-16 02:07:00
USR_1033,1519.79,IT Services,Local_Supplies,Brazil,2026-02-02 18:18:00
USR_1048,2101.1,Logistics,Express_Shipping,Germany,2026-03-23 05:22:00
USR_1020,1517.05,Consulting,Local_Supplies,Brazil,2026-03-06 07:35:00
USR_1036,2365.32,IT Services,Global_Corp,Germany,2026-02-15 07:38:00
USR_1038,1352.57,Logistics,Global_Corp,Singapore,2026-01-28 16:19:00
USR_1016,2546.85,Payroll,Global_Corp,Singapore,2026-03-13 00:54:00
USR_1068,3515.52,Payroll,Global_Corp,UK,2026-01-06 10:45:00
USR_1069,2349.62,Logistics,Local_Supplies,Singapore,2026-01-21 00:56:00
USR_1071,4222.65,Logistics,Vendor_Alpha,Germany,2026-03-07 17:07:00
USR_1043,2173.03,Payroll,Vendor_Alpha,Brazil,2026-03-22 06:50:00
USR_1045,1656.44,Payroll,Local_Supplies,UK,2026-03-09 00:34:00
USR_1042,2482.5,Procurement,Vendor_Alpha,UK,2026-03-25 10:49:00
